x,y
667.1499633789062,315.99048614501953
667.1499633789062,316.48973083496094
667.1499633789062,316.98897552490234
667.1499633789062,317.48822021484375
667.1499633789062,317.9874572753906
667.1499633789062,318.48670959472656
667.1499633789062,318.98594665527344
667.1499633789062,319.4851989746094
667.1499633789062,319.98443603515625
667.1499633789062,320.4836883544922
667.1499633789062,320.98292541503906
667.1499633789062,321.48217010498047
667.1499633789062,321.9814147949219
667.1499633789062,322.4806594848633
667.1499633789062,322.9799041748047
667.1499633789062,323.4791488647461
667.1499633789062,323.9783935546875
667.1499633789062,324.4776382446289
667.1510009765625,324.9768829345703
667.1550903320312,325.4760971069336
667.1633911132812,325.9752655029297
667.1786499023438,326.4742660522461
667.2029418945312,326.972900390625
667.2393798828125,327.47078704833984
667.2929077148438,327.96712493896484
667.3694458007812,328.46038818359375
667.4780883789062,328.94752502441406
667.631103515625,329.4224548339844
667.845703125,329.8726501464844
668.138671875,330.2757263183594
668.5081787109375,330.61048889160156
668.922119140625,330.8889923095703
669.3660278320312,331.11692810058594
669.8297119140625,331.301513671875
670.3064575195312,331.4492950439453
670.7916870117188,331.5663757324219
671.282470703125,331.6575622558594
671.7769165039062,331.7264404296875
672.2735595703125,331.7769775390625
672.7715454101562,331.8113555908203
673.2703857421875,331.83160400390625
673.76953125,331.8394012451172
674.268798828125,331.83518981933594
674.7674560546875,331.8143768310547
675.265380859375,331.77760314941406
675.7628173828125,331.7356872558594
676.2607421875,331.6985626220703
676.7584228515625,331.6593322753906
677.2547607421875,331.6061096191406
677.7484130859375,331.53228759765625
678.228759765625,331.40113830566406
678.3199462890625,331.6742858886719
678.3199462890625,332.1735382080078
678.3199462890625,332.6727752685547
678.3199462890625,333.1720275878906
678.3199462890625,333.6712646484375
678.3199462890625,334.1705017089844
678.3199462890625,334.6697540283203
678.3199462890625,335.16900634765625
678.3199462890625,335.6682434082031
678.3199462890625,336.16748046875
678.3199462890625,336.66673278808594
678.3199462890625,337.1659851074219
678.3199462890625,337.66522216796875
678.3199462890625,338.1644592285156
678.3199462890625,338.66371154785156
678.3199462890625,339.1629638671875
678.3199462890625,339.6622009277344
678.3199462890625,340.16143798828125
678.3199462890625,340.6606750488281
678.3199462890625,341.15992736816406
678.3199462890625,341.6591796875
678.3199462890625,342.1584167480469
678.3199462890625,342.65765380859375
678.3199462890625,343.1569061279297
678.3199462890625,343.6561584472656
678.3199462890625,344.1553955078125
678.25830078125,344.62608337402344
677.7752685546875,344.7452392578125
677.27978515625,344.80674743652344
676.7825927734375,344.8509521484375
676.2845458984375,344.8856201171875
675.7861328125,344.91432189941406
675.2874755859375,344.93861389160156
674.7886962890625,344.9589385986328
674.2896728515625,344.97607421875
673.7907104492188,344.99183654785156
673.291748046875,345.0073699951172
672.7927856445312,345.0246124267578
672.2938842773438,345.0426330566406
671.7949829101562,345.0609893798828
671.2960205078125,345.0792694091797
670.7970581054688,345.0956573486328
670.2980346679688,345.1095275878906
669.7988891601562,345.1209716796875
669.2997436523438,345.1276550292969
668.8004760742188,345.1300354003906
668.3012084960938,345.129638671875
667.8020629882812,345.1240539550781
667.3029174804688,345.11326599121094
666.803955078125,345.09727478027344
666.30517578125,345.07611083984375
665.806640625,345.0497589111328
665.3084106445312,345.0182189941406
664.8104858398438,344.9814910888672
664.3130493164062,344.93959045410156
663.8160400390625,344.89251708984375
663.3195190429688,344.84027099609375
662.8236083984375,344.7828369140625
662.3283081054688,344.72023010253906
661.833740234375,344.6521911621094
661.3397827148438,344.57960510253906
660.8468627929688,344.5003356933594
660.3564453125,344.40708923339844
659.868896484375,344.2998046875
659.384521484375,344.17901611328125
658.9038696289062,344.04408264160156
658.4271240234375,343.89598083496094
657.9549560546875,343.7340087890625
657.4874267578125,343.5589294433594
657.0250854492188,343.37059020996094
656.568359375,343.16908264160156
656.1173706054688,342.95494079589844
655.6729125976562,342.7277069091797
655.2348022460938,342.4883117675781
654.82177734375,342.20806884765625
654.4237060546875,341.9069061279297
654.0404663085938,341.58702087402344
653.6737670898438,341.24830627441406
653.32373046875,340.89244079589844
652.9918212890625,340.5196228027344
652.678466796875,340.1310119628906
652.3843383789062,339.7277069091797
652.1105346679688,339.31031799316406
651.857421875,338.8800506591797
651.625732421875,338.4378662109375
651.4122924804688,337.9866485595703
651.201904296875,337.5340881347656
651.02685546875,337.066650390625
650.8837280273438,336.5884704589844
650.7688598632812,336.1026916503906
650.6781005859375,335.61181640625
650.6079711914062,335.11756896972656
650.554443359375,334.62123107910156
650.5146484375,334.1236114501953
650.486083984375,333.6251983642578
650.4663696289062,333.12635803222656
650.4537963867188,332.6272888183594
650.4459838867188,332.12811279296875
650.44189453125,331.6288757324219
650.4410400390625,331.129638671875
650.440185546875,330.63038635253906
650.43994140625,330.1311492919922
650.43994140625,329.63189697265625
650.43994140625,329.1326599121094
650.43994140625,328.6334228515625
650.43994140625,328.13417053222656
650.43994140625,327.63492584228516
650.43994140625,327.13568115234375
650.43994140625,326.63643646240234
650.43994140625,326.13719940185547
650.43994140625,325.63795471191406
650.43994140625,325.13871002197266
650.43994140625,324.63946533203125
650.43994140625,324.14022064208984
650.43994140625,323.64097595214844
650.43994140625,323.1417236328125
650.43994140625,322.6424865722656
650.43994140625,322.14324951171875
650.43994140625,321.6439971923828
650.43994140625,321.14476013183594
650.43994140625,320.6455078125
650.43994140625,320.1462707519531
650.43994140625,319.6470184326172
650.43994140625,319.1477813720703
650.43994140625,318.6485290527344
650.43994140625,318.1492919921875
650.43994140625,317.65003967285156
650.43994140625,317.1508026123047
650.43994140625,316.65155029296875
650.43994140625,316.1523132324219
650.43994140625,315.65306091308594
650.43994140625,315.15382385253906
650.43994140625,314.6545867919922
650.43994140625,314.15533447265625
650.43994140625,313.6560974121094
650.43994140625,313.15684509277344
650.43994140625,312.65760803222656
650.43994140625,312.1583557128906
650.43994140625,311.65911865234375
650.43994140625,311.1598663330078
650.43994140625,310.66062927246094
650.43994140625,310.161376953125
650.43994140625,309.6621398925781
650.43994140625,309.1628875732422
650.43994140625,308.6636505126953
650.43994140625,308.1643981933594
650.43994140625,307.6651611328125
650.43994140625,307.1659240722656
650.43994140625,306.6666717529297
650.43994140625,306.1674346923828
650.43994140625,305.6681823730469
650.43994140625,305.1689453125
650.43994140625,304.66969299316406
650.43994140625,304.1704559326172
650.43994140625,303.67120361328125
650.43994140625,303.1719665527344
650.43994140625,302.67271423339844
650.43994140625,302.17347717285156
650.43994140625,301.6742248535156
650.43994140625,301.17498779296875
650.43994140625,300.6757354736328
650.43994140625,300.17649841308594
650.43994140625,299.67726135253906
650.43994140625,299.1780090332031
650.43994140625,298.67877197265625
650.43994140625,298.1795196533203
650.43994140625,297.68028259277344
650.43994140625,297.1810302734375
650.43994140625,296.6817932128906
650.43994140625,296.1825408935547
650.43994140625,295.6833038330078
650.4339599609375,295.19000244140625
649.9347534179688,295.19000244140625
649.4354858398438,295.19000244140625
648.936279296875,295.19000244140625
648.43701171875,295.19000244140625
647.937744140625,295.19000244140625
647.4385375976562,295.19000244140625
646.9392700195312,295.19000244140625
646.4400634765625,295.19000244140625
645.9407958984375,295.19000244140625
645.4415283203125,295.19000244140625
644.9423217773438,295.19000244140625
644.4430541992188,295.19000244140625
643.94384765625,295.19000244140625
643.444580078125,295.19000244140625
642.9453125,295.19000244140625
642.4461059570312,295.19000244140625
641.9468383789062,295.19000244140625
641.4476318359375,295.19000244140625
640.9483642578125,295.19000244140625
640.4490966796875,295.19000244140625
639.9498291015625,295.19000244140625
639.4506225585938,295.19000244140625
639.2299194335938,294.9114685058594
639.2299194335938,294.41221618652344
639.2299194335938,293.91297912597656
639.2299194335938,293.4137268066406
639.2299194335938,292.91448974609375
639.2299194335938,292.4152374267578
639.2299194335938,291.91600036621094
639.2299194335938,291.416748046875
639.2299194335938,290.9175109863281
639.2299194335938,290.4182586669922
639.2299194335938,289.9190216064453
639.2299194335938,289.4197692871094
639.2299194335938,288.9205322265625
639.2299194335938,288.42127990722656
639.2299194335938,287.9220428466797
639.2299194335938,287.4228057861328
639.2299194335938,286.9235534667969
639.2299194335938,286.42431640625
639.2299194335938,285.92506408691406
639.2299194335938,285.4258270263672
639.2299194335938,284.92657470703125
639.2299194335938,284.4273376464844
639.2299194335938,283.92808532714844
639.2299194335938,283.42884826660156
639.2299194335938,282.9295959472656
639.2299194335938,282.43035888671875
639.2299194335938,281.9311065673828
639.2299194335938,281.43186950683594
639.4873046875,281.19000244140625
639.986572265625,281.19000244140625
640.4857788085938,281.19000244140625
640.9850463867188,281.19000244140625
641.4842529296875,281.19000244140625
641.9835205078125,281.19000244140625
642.4827880859375,281.19000244140625
642.9819946289062,281.19000244140625
643.4812622070312,281.19000244140625
643.98046875,281.19000244140625
644.479736328125,281.19000244140625
644.97900390625,281.19000244140625
645.4782104492188,281.19000244140625
645.9774780273438,281.19000244140625
646.4766845703125,281.19000244140625
646.9759521484375,281.19000244140625
647.4752197265625,281.19000244140625
647.9744262695312,281.19000244140625
648.4736938476562,281.19000244140625
648.972900390625,281.19000244140625
649.47216796875,281.19000244140625
649.971435546875,281.19000244140625
650.409912109375,281.1292419433594
650.409912109375,280.6300048828125
650.409912109375,280.13075256347656
650.409912109375,279.6315155029297
650.409912109375,279.13226318359375
650.409912109375,278.6330261230469
650.409912109375,278.13377380371094
650.409912109375,277.63453674316406
650.409912109375,277.1352844238281
650.409912109375,276.63604736328125
650.409912109375,276.1368103027344
650.409912109375,275.63755798339844
650.409912109375,275.13832092285156
650.409912109375,274.6390686035156
650.409912109375,274.13983154296875
650.409912109375,273.6405792236328
650.409912109375,273.14134216308594
650.409912109375,272.64208984375
650.409912109375,272.1428527832031
650.409912109375,271.6436004638672
650.409912109375,271.1443634033203
650.409912109375,270.6451110839844
650.409912109375,270.1458740234375
650.409912109375,269.64662170410156
650.409912109375,269.1473846435547
650.409912109375,268.6481475830078
650.409912109375,268.1488952636719
650.409912109375,267.649658203125
650.409912109375,267.15040588378906
650.409912109375,266.6511688232422
650.409912109375,266.15191650390625
650.409912109375,265.6526794433594
650.409912109375,265.15342712402344
650.409912109375,264.65419006347656
650.7249755859375,264.4700012207031
651.2242431640625,264.4700012207031
651.7234497070312,264.4700012207031
652.2227172851562,264.4700012207031
652.721923828125,264.4700012207031
653.22119140625,264.4700012207031
653.720458984375,264.4700012207031
654.2196655273438,264.4700012207031
654.7189331054688,264.4700012207031
655.2181396484375,264.4700012207031
655.7174072265625,264.4700012207031
656.2166748046875,264.4700012207031
656.7158813476562,264.4700012207031
657.2151489257812,264.4700012207031
657.71435546875,264.4700012207031
658.213623046875,264.4700012207031
658.712890625,264.4700012207031
659.212158203125,264.4700012207031
659.7113647460938,264.4700012207031
660.2106323242188,264.4700012207031
660.7098388671875,264.4700012207031
661.2091064453125,264.4700012207031
661.7083740234375,264.4700012207031
662.2075805664062,264.4700012207031
662.7068481445312,264.4700012207031
663.2060546875,264.4700012207031
663.705322265625,264.4700012207031
664.20458984375,264.4700012207031
664.7037963867188,264.4700012207031
665.2030639648438,264.4700012207031
665.7022705078125,264.4700012207031
666.2015380859375,264.4700012207031
666.7008056640625,264.4700012207031
667.159912109375,264.51012420654297
667.159912109375,265.0093765258789
667.159912109375,265.5086135864258
667.159912109375,266.0078659057617
667.159912109375,266.5071029663086
667.159912109375,267.00634002685547
667.159912109375,267.5055923461914
667.159912109375,268.0048294067383
667.159912109375,268.5040817260742
667.159912109375,269.0033187866211
667.159912109375,269.50257110595703
667.159912109375,270.0018081665039
667.159912109375,270.50106048583984
667.159912109375,271.0002975463867
667.159912109375,271.49954986572266
667.159912109375,271.99878692626953
667.159912109375,272.49803924560547
667.159912109375,272.99727630615234
667.159912109375,273.4965286254883
667.159912109375,273.99576568603516
667.159912109375,274.49500274658203
667.159912109375,274.99425506591797
667.159912109375,275.49349212646484
667.159912109375,275.9927444458008
667.159912109375,276.49198150634766
667.159912109375,276.9912338256836
667.159912109375,277.49047088623047
667.159912109375,277.9897232055664
667.159912109375,278.4889602661133
667.159912109375,278.9882125854492
667.159912109375,279.4874496459961
667.159912109375,279.98670196533203
667.159912109375,280.4859390258789
667.159912109375,280.98519134521484
667.414306640625,281.2300033569336
667.91357421875,281.2300033569336
668.412841796875,281.2300033569336
668.9120483398438,281.2300033569336
669.4113159179688,281.2300033569336
669.9105224609375,281.2300033569336
670.4097900390625,281.2300033569336
670.9090576171875,281.2300033569336
671.4083251953125,281.2300033569336
671.9075317382812,281.2300033569336
672.4067993164062,281.2300033569336
672.906005859375,281.2300033569336
673.4052734375,281.2300033569336
673.904541015625,281.2300033569336
674.40380859375,281.2300033569336
674.9029541015625,281.2300033569336
675.4022216796875,281.2300033569336
675.9014892578125,281.2300033569336
676.4007568359375,281.2300033569336
676.9000244140625,281.2300033569336
677.399169921875,281.2300033569336
677.8984375,281.2300033569336
611.7262573242188,315.6648178100586
611.251708984375,315.8199462890625
610.7742309570312,315.9655990600586
610.2937622070312,316.10123443603516
609.8107299804688,316.2273406982422
609.3252563476562,316.34385681152344
608.8374633789062,316.4501419067383
608.3482055664062,316.54935455322266
607.8585205078125,316.6465606689453
607.367431640625,316.7363739013672
606.8751220703125,316.8192672729492
606.3817749023438,316.8957214355469
605.8875122070312,316.9659957885742
605.3926391601562,317.0319290161133
604.897216796875,317.0936508178711
604.401611328125,317.15389251708984
603.9063720703125,317.2165222167969
603.41162109375,317.2835006713867
602.9176025390625,317.3551940917969
602.4241333007812,317.4313049316406
601.9317016601562,317.51348876953125
601.4403076171875,317.60140228271484
600.9500122070312,317.69544219970703
600.4590454101562,317.7858200073242
599.9677124023438,317.87416076660156
599.4786987304688,317.9745635986328
598.9922485351562,318.0867691040039
598.5086669921875,318.210693359375
598.0281982421875,318.3463439941406
597.5512084960938,318.4935760498047
597.077880859375,318.65233612060547
596.6026000976562,318.8047561645508
596.1327514648438,318.97340393066406
595.6714477539062,319.1642303466797
595.2199096679688,319.3770294189453
594.7789306640625,319.6109619140625
594.349609375,319.86576080322266
593.9330444335938,320.14073944091797
593.5332641601562,320.43953704833984
593.1555786132812,320.76585388183594
592.79833984375,321.1144561767578
592.4627075195312,321.48399353027344
592.1502075195312,321.8732147216797
591.8618774414062,322.28065490722656
591.5985717773438,322.7047424316406
591.375732421875,323.15101623535156
591.1893920898438,323.6140670776367
591.0308227539062,324.0873718261719
590.9008178710938,324.5692901611328
590.7996826171875,325.05810546875
590.7277221679688,325.55204010009766
590.6852416992188,326.04940032958984
590.6722412109375,326.5483703613281
590.676513671875,327.0474853515625
590.6861572265625,327.5465393066406
590.7261352539062,328.0440673828125
590.7964477539062,328.53822326660156
590.8966674804688,329.0271911621094
591.0264282226562,329.50921630859375
591.1853637695312,329.9823760986328
591.3728637695312,330.44496154785156
591.595458984375,330.89141845703125
591.8617553710938,331.31353759765625
592.158447265625,331.71490478515625
592.4840087890625,332.0932159423828
592.836669921875,332.4464111328125
593.2144165039062,332.77268981933594
593.6150512695312,333.0702667236328
594.0401611328125,333.33164978027344
594.4807739257812,333.56622314453125
594.9323120117188,333.7789611816406
595.3936767578125,333.9697265625
595.86376953125,334.1376190185547
596.3414306640625,334.28257751464844
596.8255615234375,334.4041748046875
597.315673828125,334.49888610839844
597.809326171875,334.5733337402344
598.304443359375,334.6368865966797
598.8009033203125,334.6894836425781
599.2984008789062,334.73109436035156
599.7966918945312,334.7616882324219
600.2955322265625,334.7812805175781
600.794677734375,334.78985595703125
601.2939453125,334.78895568847656
601.7930908203125,334.7817077636719
602.2921142578125,334.7663269042969
602.7907104492188,334.7412872314453
603.2886962890625,334.70668029785156
603.785888671875,334.6614990234375
604.2818603515625,334.60467529296875
604.776123046875,334.53456115722656
605.2682495117188,334.45066833496094
605.7575073242188,334.3511657714844
606.2428588867188,334.23460388183594
606.723388671875,334.09938049316406
607.1975708007812,333.94322204589844
607.6636352539062,333.764404296875
608.1192626953125,333.5605926513672
608.5618286132812,333.3298034667969
608.9911499023438,333.07505798339844
609.4157104492188,332.8125
609.8283081054688,332.5315399169922
610.228271484375,332.2328338623047
610.6143798828125,331.9163818359375
610.9862060546875,331.5833282470703
611.3431396484375,331.234375
611.6844482421875,330.8700714111328
612.0090942382812,330.4908752441406
612.3167114257812,330.0977478027344
612.6067504882812,329.6914367675781
612.8787841796875,329.2729034423828
613.1054077148438,328.8288116455078
613.3018798828125,328.3699188232422
613.4804077148438,327.90369415283203
613.6406860351562,327.43091583251953
613.7820434570312,326.9521789550781
613.904541015625,326.46824645996094
614.0081176757812,325.97989654541016
614.0926513671875,325.4878845214844
614.1576538085938,324.9929428100586
614.203125,324.49581146240234
614.2339477539062,323.9975357055664
614.2538452148438,323.4986877441406
614.2623901367188,322.9995574951172
614.2595825195312,322.5003204345703
614.245361328125,322.00130462646484
614.2195434570312,321.50272369384766
614.1824340820312,321.00489044189453
614.1398315429688,320.50770568847656
614.1398315429688,320.0084686279297
614.1398315429688,319.5092010498047
614.1398315429688,319.0099639892578
614.1398315429688,318.51072692871094
614.1398315429688,318.01148986816406
614.1398315429688,317.5122528076172
614.139892578125,317.0129852294922
614.139892578125,316.5137481689453
614.139892578125,316.01451110839844
614.139892578125,315.51527404785156
614.139892578125,315.01600646972656
614.139892578125,314.5167694091797
614.1063232421875,314.37830352783203
613.7999267578125,314.7655334472656
613.385498046875,315.0426940917969
612.9390869140625,315.26587677001953
612.4790649414062,315.459716796875
612.012451171875,315.6370544433594
578.718994140625,290.9201431274414
579.0105590820312,290.514892578125
579.3121337890625,290.11705780029297
579.623779296875,289.72705841064453
579.9449462890625,289.34485626220703
580.2758178710938,288.9709930419922
580.6158447265625,288.6054382324219
580.965087890625,288.24876403808594
581.3230590820312,287.9007568359375
581.6897583007812,287.5619888305664
582.0648193359375,287.23253631591797
582.4480590820312,286.9126205444336
582.8392333984375,286.6023712158203
583.2380981445312,286.3021240234375
583.644287109375,286.0119934082031
584.0577392578125,285.73218536376953
584.4780883789062,285.4628448486328
584.9050903320312,285.2041473388672
585.338134765625,284.9557571411133
585.7742919921875,284.71285247802734
586.21484375,284.4780731201172
586.6593017578125,284.2506790161133
587.1077270507812,284.03125
587.5599975585938,283.81988525390625
588.0156860351562,283.61605072021484
588.4751586914062,283.4207534790039
588.9378662109375,283.2333297729492
589.4036865234375,283.0537567138672
589.872802734375,282.8830261230469
590.3447265625,282.7201232910156
590.8193969726562,282.5655212402344
591.2968139648438,282.4195556640625
591.776611328125,282.28157806396484
592.2588500976562,282.15242767333984
592.7432250976562,282.0316925048828
593.2296142578125,281.9190444946289
593.718017578125,281.81566619873047
594.2080688476562,281.720458984375
594.6985473632812,281.62731170654297
595.1891479492188,281.5347671508789
595.6805419921875,281.44667053222656
596.1727905273438,281.3637008666992
596.6658325195312,281.28507232666016
597.15966796875,281.2115707397461
597.6541137695312,281.14253997802734
598.149169921875,281.0784683227539
598.6448974609375,281.0190658569336
599.14111328125,280.9644241333008
599.6378784179688,280.91465759277344
600.1350708007812,280.86946868896484
600.6326904296875,280.82938385009766
601.130615234375,280.79368591308594
601.6289672851562,280.76326751708984
602.1275634765625,280.73724365234375
602.6263427734375,280.71631622314453
603.1253051757812,280.7000045776367
603.6244506835938,280.6885757446289
604.1235961914062,280.68196868896484
604.6228637695312,280.6800537109375
605.1220703125,280.68248748779297
605.6212768554688,280.6882629394531
606.1204223632812,280.6974868774414
606.6195068359375,280.71014404296875
607.1184692382812,280.7262420654297
607.6173095703125,280.7460021972656
608.1160278320312,280.76979064941406
608.614501953125,280.79701232910156
609.11279296875,280.8276672363281
609.61083984375,280.86175537109375
610.1087036132812,280.89927673339844
610.6062622070312,280.9402770996094
611.1034545898438,280.9854736328125
611.6002807617188,281.0340881347656
612.0968017578125,281.0861282348633
612.5929565429688,281.1415786743164
613.0886840820312,281.20045471191406
613.5840454101562,281.2627410888672
614.078857421875,281.3291320800781
614.5730590820312,281.4000549316406
615.0659790039062,281.4791030883789
615.5574340820312,281.56665802001953
616.0473022460938,281.66297912597656
616.5354614257812,281.7675476074219
617.0217895507812,281.8803024291992
617.506103515625,282.00157165527344
617.9881591796875,282.1313247680664
618.468017578125,282.26920318603516
618.9454345703125,282.4151077270508
619.420166015625,282.5694808959961
619.8921508789062,282.73209381103516
620.3613891601562,282.90262603759766
620.8276977539062,283.08101654052734
621.2906494140625,283.2677917480469
621.7503662109375,283.4624481201172
622.2067260742188,283.6648254394531
622.6596069335938,283.8748474121094
623.1060180664062,284.0981903076172
623.5426025390625,284.3403091430664
623.9715576171875,284.5956573486328
624.392578125,284.86399841308594
624.8049926757812,285.1453094482422
625.2089233398438,285.43859100341797
625.6035766601562,285.74434661865234
625.9887084960938,286.0619888305664
626.3639526367188,286.39122772216797
626.7286987304688,286.7320785522461
627.0830688476562,287.08367919921875
627.4265747070312,287.4458999633789
627.7589111328125,287.81844329833984
628.0800170898438,288.20066833496094
628.3888549804688,288.59288787841797
628.6856689453125,288.99427032470703
628.9721069335938,289.4031753540039
629.247802734375,289.8192443847656
629.4971923828125,290.25159454345703
629.720703125,290.6979293823242
629.9187622070312,291.15614318847656
630.0929565429688,291.6239776611328
630.2448120117188,292.0994644165039
630.3759765625,292.5811309814453
630.48828125,293.0675735473633
630.58349609375,293.55760955810547
630.6633911132812,294.0503845214844
630.7293701171875,294.5452346801758
630.782958984375,295.0415802001953
630.82568359375,295.5389633178711
630.8594970703125,296.0370635986328
630.8840942382812,296.5356674194336
630.9019775390625,297.0345764160156
630.9129028320312,297.5337371826172
630.9188232421875,298.03294372558594
630.9198608398438,298.53216552734375
630.9198608398438,299.0314025878906
630.9198608398438,299.5306701660156
630.9198608398438,300.0299072265625
630.9198608398438,300.5291442871094
630.9198608398438,301.02838134765625
630.9198608398438,301.5276184082031
630.9198608398438,302.0268859863281
630.9198608398438,302.526123046875
630.9198608398438,303.0253601074219
630.9198608398438,303.52459716796875
630.9198608398438,304.02386474609375
630.9198608398438,304.5231018066406
630.9198608398438,305.0223388671875
630.9198608398438,305.5215759277344
630.9198608398438,306.0208435058594
630.9198608398438,306.52008056640625
630.9198608398438,307.0193176269531
630.9198608398438,307.5185546875
630.9198608398438,308.017822265625
630.9198608398438,308.5170593261719
630.9198608398438,309.01629638671875
630.9198608398438,309.5155334472656
630.9198608398438,310.0147705078125
630.9198608398438,310.5140380859375
630.9198608398438,311.0132751464844
630.9198608398438,311.51251220703125
630.9198608398438,312.0117492675781
630.9198608398438,312.5110168457031
630.9198608398438,313.01025390625
630.9198608398438,313.5094909667969
630.9198608398438,314.00872802734375
630.9198608398438,314.50799560546875
630.9198608398438,315.0072326660156
630.9198608398438,315.5064697265625
630.9198608398438,316.0057067871094
630.9198608398438,316.50494384765625
630.9198608398438,317.00421142578125
630.9198608398438,317.5034484863281
630.9198608398438,318.002685546875
630.9198608398438,318.5019226074219
630.9198608398438,319.0011901855469
630.9198608398438,319.50042724609375
630.9198608398438,319.9996643066406
630.9198608398438,320.4989013671875
630.9198608398438,320.9981689453125
630.9198608398438,321.4974060058594
630.9198608398438,321.99664306640625
630.9198608398438,322.4958801269531
630.9198608398438,322.9951477050781
630.9198608398438,323.494384765625
630.9198608398438,323.9936218261719
630.9198608398438,324.49285888671875
630.9198608398438,324.9920959472656
630.9198608398438,325.4913635253906
630.9198608398438,325.9906005859375
630.9198608398438,326.4898376464844
630.9198608398438,326.98907470703125
630.9198608398438,327.48834228515625
630.9198608398438,327.9875793457031
630.9198608398438,328.48681640625
630.9198608398438,328.9860534667969
630.9198608398438,329.4853210449219
630.9198608398438,329.98455810546875
630.9198608398438,330.4837951660156
630.9376831054688,330.98248291015625
630.9703979492188,331.4806365966797
631.0073852539062,331.978515625
631.048583984375,332.47605895996094
631.0939331054688,332.9732208251953
631.1433715820312,333.4700012207031
631.1969604492188,333.96636962890625
631.2547607421875,334.4622497558594
631.3167114257812,334.9576110839844
631.3828125,335.4524383544922
631.4530639648438,335.9467315673828
631.5274047851562,336.4403991699219
631.60595703125,336.93341064453125
631.6885986328125,337.42578125
631.775390625,337.91741943359375
631.8662719726562,338.4082946777344
631.9439086914062,338.901123046875
632.0127563476562,339.39552307128906
632.0991821289062,339.88719177246094
632.2030639648438,340.3755187988281
632.32470703125,340.8596496582031
632.4632568359375,341.33924865722656
632.6190185546875,341.8135223388672
632.791748046875,342.28192138671875
632.9807739257812,342.7439422607422
633.186767578125,343.19866943359375
633.4085083007812,343.6459045410156
633.6463012695312,344.08485412597656
633.7835083007812,344.4502868652344
633.2842407226562,344.45204162597656
632.7850341796875,344.4537811279297
632.2857666015625,344.4555206298828
631.7864990234375,344.457275390625
631.2872924804688,344.4590148925781
630.7880859375,344.46075439453125
630.288818359375,344.46250915527344
629.78955078125,344.46424865722656
629.2903442382812,344.4659881591797
628.7910766601562,344.4677429199219
628.2918701171875,344.469482421875
627.7926025390625,344.4712219238281
627.2933349609375,344.4729766845703
626.7941284179688,344.47471618652344
626.294921875,344.47645568847656
